sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {1},rkt.dynamics._SBII[1] {1},rkt.dynamics._SBII[2] {1},rkt.dynamics._VBII[0] {1},rkt.dynamics._VBII[1] {1},rkt.dynamics._VBII[2] {1},rkt.dynamics.thtbdx {degree}
               121.5,   120.9379738636073,   22.26182578625322,    52993.6232313877,   1006.154754913417,   5211856.891163207,  -2887234.721263728,   2412608.834541051,   948.7490812623905,   115.6449003780266,   314.4023356389157,   81.37427804309976
               121.6,   120.9380958376363,   22.26182529328017,   53077.15714663733,    1006.30492497404,   5211951.772940325,  -2887223.151544917,   2412640.276225687,   948.8860116360985,   115.7496639951828,   314.4311597684757,   81.36541208136296
               121.7,   120.9382179490504,   22.26182479916844,   53160.69887258299,    1006.45231073474,   5212046.668275225,  -2887211.571293137,   2412671.720733365,   949.0202360972042,   115.8555599110883,   314.4587961863889,   81.35653794241367
               121.8,   120.9383401984533,    22.2618243039172,    53244.2480945345,    1006.59690755105,   5212141.576897074,  -2887199.980395115,   2412703.167945218,   949.1517498390517,   115.9625889406151,     314.48524295266,   81.34765556171745
               121.9,   120.9384625846092,    22.2618238075255,   53327.80449731089,   1006.738710798409,   5212236.498534563,  -2887188.378737499,   2412734.617742185,   949.2805480672988,   116.0707518945449,   314.5104981327748,    81.3387648730447
                 122,   120.9385851081162,   22.26182330999239,   53411.36776522361,   1006.877715872282,   5212331.432915898,   -2887176.76620686,    2412766.07000501,   949.4066259999329,   116.1800495796807,   314.5345597979181,   81.32986580847297
               122.1,   120.9387077677342,   22.26182281131685,   53494.93758209888,   1007.013918188274,   5212426.379768816,  -2887165.142689682,   2412797.524614247,   949.5299788673065,   116.2904827989296,   314.5574260251129,   81.32095829841542
               122.2,   120.9388305640615,   22.26182231149782,   53578.51363125257,   1007.147313182233,   5212521.338820566,  -2887153.508072371,   2412828.981450254,   949.6506019121815,   116.4020523513477,   314.5790948973202,    81.3120422716899
               122.3,   120.9389534958514,   22.26182181053417,   53662.09559552278,   1007.277896310335,   5212616.309797935,  -2887141.862241257,     2412860.4403932,   949.7684903896672,   116.5147590322446,    314.599564503776,   81.30311765560387
               122.4,   120.9390765637033,   22.26182130842477,   53745.68315723911,   1007.405663049125,   5212711.292427222,  -2887130.205082584,   2412891.901323064,   949.8836395672264,   116.6286036331136,   314.6188329400463,   81.29418437604019
               122.5,   120.9391997663675,   22.26182080516839,   53829.27599824872,   1007.530608895649,   5212806.286434265,  -2887118.536482522,   2412923.364119634,   949.9960447247058,   116.7435869417116,     314.63689830825,   81.28524235757301
               122.6,   120.9393231044375,   22.26182030076381,   53912.87379991449,   1007.652729367456,   5212901.291544425,  -2887106.856327162,    2412954.82866251,    950.105701154191,   116.8597097420156,   314.6537587174158,   81.27629152366687
               122.7,   120.9394465766607,    22.2618197952097,   53996.47624310013,   1007.772020002627,   5212996.307482598,  -2887095.164502515,   2412986.294831099,   950.2126041598968,   116.9769728141767,   314.6694122838676,   81.26733179677771
               122.8,   120.9395701831711,   22.26181928850472,   54080.08300819341,   1007.888476359852,   5213091.333973208,  -2887083.460894514,   2413017.762504625,   950.3167490582107,   117.0953769344715,   314.6838571312351,   81.25836309897761
               122.9,   120.9396939240933,   22.26181878064753,   54163.69377508201,   1008.002094018414,   5213186.370740204,  -2887071.745389017,   2413049.231562122,   950.4181311776332,   117.2149228751416,   314.6970913905895,     81.249385350003
                 123,   120.9398177981744,   22.26181827163672,    54247.3082231814,   1008.112868578186,   5213281.417507079,  -2887060.017871803,   2413080.701882438,   950.5167458586857,   117.3356114042693,   314.7091132006521,   81.24039847216019
               123.1,   120.9399418059985,   22.26181776147081,   54330.92603142466,    1008.22079565965,   5213376.473996859,  -2887048.278228575,   2413112.173344235,   950.6125884538359,   117.4574432856315,   314.7199207080454,   81.23140238408281
               123.2,   120.9400659463117,   22.26181725014834,   54414.54687825684,   1008.325870903891,     5213471.5399321,   -2887036.52634496,    2413143.64582599,   950.7056543274342,   117.5804192785712,   314.7295120674422,   81.22239700776613
               123.3,   120.9401902196936,    22.2618167376678,   54498.17044164333,   1008.428089972549,   5213566.615034899,  -2887024.762106508,   2413175.119205997,   950.7959388556505,   117.7045401377039,   314.7378854416109,    81.2133822619885
               123.4,   120.9403146248868,   22.26181622402768,   54581.79639908019,   1008.527448547808,    5213661.69902689,  -2887012.985398695,   2413206.593362367,   950.8834374263473,   117.8298066127957,    314.745039001722,   81.20435806932315
               123.5,   120.9404391624681,   22.26181570922638,   54665.42442757729,   1008.623942332329,   5213756.791629249,  -2887001.196106923,   2413238.068173026,   950.9681454391099,   117.9562194483739,    314.750970927106,   81.19532434952181
               123.6,   120.9405638311788,   22.26181519326233,   54749.05420368072,   1008.717567049219,   5213851.892562692,  -2886989.394116519,    2413269.54351572,    951.050058305064,   118.0837793835924,   314.7556794056587,   81.18628102650197
               123.7,    120.940688631593,   22.26181467613394,   54832.68540344667,   1008.808318442005,   5213947.001547472,  -2886977.579312736,   2413301.019268015,   951.1291714468615,   118.2124871519206,   314.7591626338288,   81.17722802175794
               123.8,   120.9408135624459,   22.26181415783957,     54916.317702475,   1008.896192274551,   5214042.118303389,  -2886965.751580754,   2413332.495307294,   951.2054802986065,   118.3423434808494,   314.7614188166117,   81.16816526137768
               123.9,   120.9409386243139,   22.26181363837762,   54999.95077587944,   1008.981184330986,   5214137.242549786,   -2886953.91080568,   2413363.971510766,   951.2789803057847,   118.4733490915207,    314.762446167558,   81.15909266939434
                 124,   120.9410638159261,   22.26181311774641,   55083.58429832291,   1009.063290415677,   5214232.374005553,  -2886942.056872552,   2413395.447755455,   951.3496669251527,   118.6055046985621,   314.7622429090139,   81.15001017472474
               124.1,   120.9411891378569,   22.26181259594431,   55167.21794398315,   1009.142506353151,   5214327.512389123,  -2886930.189666334,   2413426.923918216,   951.4175356247505,   118.7388110096586,   314.7608072719005,   81.14091770456611
               124.2,   120.9413145888334,   22.26181207296966,   55250.85138658341,   1009.218827988034,    5214422.65741848,  -2886918.309071919,    2413458.39987572,   951.4825818838633,   118.8732687252712,   314.7581374956458,   81.13181519128148
               124.3,   120.9414401694247,   22.26181154882079,   55334.48429937661,   1009.292251185005,   5214517.808811152,  -2886906.414974134,   2413489.875504465,   951.5448011928962,   119.0088785383568,   314.7542318284359,   81.12270256575117
               124.4,   120.9415658783569,   22.26181102349605,   55418.11635516118,   1009.362771828713,   5214612.966284222,  -2886894.507257734,   2413521.350680778,   951.6041890533737,   119.1456411340245,   314.7490885269981,   81.11357976429129
               124.5,    120.941691716198,   22.26181049699378,    55501.7472262606,   1009.430385823738,   5214708.129554316,  -2886882.585807408,   2413552.825280805,   951.6607409778987,   119.2835571892526,   314.7427058566012,    81.1044467218447
               124.6,   120.9418176816695,   22.26180996931234,   55585.37658454478,   1009.495089094559,   5214803.298337619,  -2886870.650507775,   2413584.299180526,   951.7144524902122,   119.4226273725755,   314.7350820908235,   81.09530337885336
               124.7,   120.9419437753351,   22.26180944045005,   55669.00410143193,   1009.556877585499,   5214898.472349869,   -2886858.70124339,   2413615.772255744,   951.7653191250638,   119.5628523438442,   314.7262155117547,   81.08614967454815
               124.8,   120.9420699959153,   22.26180891040532,   55752.62944787275,   1009.615747260701,   5214993.651306349,  -2886846.737898741,   2413647.244382093,   951.8133364283119,    119.704232753948,   314.7161044096374,   81.07698555327609
               124.9,   120.9421963439723,   22.26180837917648,   55836.25229437184,    1009.67169410408,   5215088.834921909,  -2886834.760358252,   2413678.715435034,   951.8584999568886,   119.8467692445131,   314.7047470828431,   81.06781095979049
                 125,   120.9423228182214,   22.26180784676193,   55919.87231097557,   1009.724714119347,   5215184.022910949,  -2886822.768506283,   2413710.185289859,   951.9008052788605,   119.9904624477388,   314.6921418377512,   81.05862584140041
               125.1,   120.9424494192239,   22.26180731316007,    56003.4891672777,   1009.774803329959,   5215279.214987425,  -2886810.762227133,   2413741.653821695,    951.940247973347,    120.135312986157,   314.6782869888207,   81.04943014746834
               125.2,   120.9425761456896,   22.26180677836933,   56087.10253242776,   1009.821957779134,   5215374.410864856,  -2886798.741405037,   2413773.120905495,   951.9768236305891,   120.2813214724687,   314.6631808584137,   81.04022382931194
               125.3,   120.9427029981779,   22.26180624238813,    56170.7120751217,   1009.866173529865,   5215469.610256316,   -2886786.70592417,   2413804.586416048,   952.0105278521133,   120.4284885093017,   314.6468217763477,   81.03100684012418
               125.4,   120.9428299754016,   22.26180570521496,   56254.31746360846,   1009.907446664936,   5215564.812874445,  -2886774.655668647,   2413836.050227978,   952.0413562506642,   120.5768146891179,   314.6292080801016,   81.02177913485163
               125.5,   120.9429570779081,   22.26180516684824,   56337.91836569458,   1009.945773286939,   5215660.018431439,  -2886762.590522524,   2413867.512215736,   952.0693044502582,   120.7263005940411,   314.6103381146769,   81.01254067014106
               125.6,   120.9430843044107,   22.26180462728651,   56421.51444874238,   1009.981149518316,   5215755.226639063,  -2886750.510369799,   2413898.972253616,   952.0943680863052,   120.8769467957675,    314.590210232314,   81.00329140414709
               125.7,   120.9432116554571,   22.26180408652829,     56505.105379669,   1010.013571501403,    5215850.43720864,  -2886738.415094417,   2413930.430215745,   952.1165428055693,   121.0287538554925,   314.5688227926875,   80.99403129642191
               125.8,   120.9433391297548,    22.2618035445721,   56588.69082495756,   1010.043035398478,   5215945.649851064,  -2886726.304580263,   2413961.885976082,   952.1358242663689,   121.1817223237803,   314.5461741624189,   80.98476030774358
               125.9,   120.9434667278494,   22.26180300141653,   56672.27045064699,   1010.069537391821,    5216040.86427679,  -2886714.178711169,    2413993.33940843,   952.1522081385293,   121.3358527405686,   314.5222627153271,   80.97547839995623
                 126,    120.943594448446,   22.26180245706017,   56755.84392234311,   1010.093073683791,   5216136.080195846,  -2886702.037370913,   2414024.790386425,    952.165690103507,     121.49114563513,   314.4970868322044,   80.96618553587845
               126.1,   120.9437222920843,   22.26180191150164,    56839.4109052103,    1010.11364049688,   5216231.297317819,  -2886689.880443225,   2414056.238783542,   952.1762658543636,   121.6476015260771,   314.4706449010025,   80.95688167908611
